pdf_url,viewer_url
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031743a02060036cb7a42e3,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/12830?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317354e7a01a210623ab8a,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/12856?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317516768c25204d7c7c60,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13077?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031750f85adf815fb06b13e,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13106?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317441015dba12f975cfc6,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13153?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317308415e742930045547,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13168?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031742088e4f62f024ed542,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13189?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031743bab45c32cc319bdc2,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13286?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603173539d4bb94bb8094e8b,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13451?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031736998af6c1e513773b7,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13545?e=3|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603173fe331e175e907cbcd4,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13722?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317426574baf0102146502,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13761?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031754df132ef0a305e85f1,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/13884?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317529f3787c1b4c67590f,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/14171?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031744d9fd6ca049205c9d4,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/14305?e=8|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174c688f777486d302456,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/14323?e=9|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174e6b5a16b68764e3ebd,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/14563?e=10|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031742678a1c019125124f4,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/14689?e=11|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174bd733a195f756dcce8,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/14844?e=12|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031733724d20366671be77d,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/14948?e=13|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031754c4cee795522763957,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15039?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317545629bc4490f006742,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15082?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317508796e006a3f7bf6a1,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15109?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174bc574baf0102146509,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15125?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031744dfee97f0d45618558,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15131?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174ca7418ea14da3a7767,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15195?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031747bd1034f5dd51f5b26,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15209?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603173695a796076526a6ad2,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15232?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031754aa2d1947d0414b2ea,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15332?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031744e25032b609823a94c,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15373?e=3|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174c3e3728376c7638a48,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15376?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031751b2795d45369000d50,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15464?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031742b98ff8627f76055c8,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15534?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031735545e45614ca74249a,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15566?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603173ff973c551ac759e630,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15583?e=8|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031735578a1c019125124ed,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15612?e=9|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317400496c1865bb1c333e,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15847?e=10|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317441b43a6b58c25b8276,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15863?e=11|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031754f733a195f756dccf7,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/15940?e=12|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031742d0934bc341201dd13,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16055?e=13|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031750e257f8b156a309340,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16120?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317549c39bb135e9053a20,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16232?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603172dbc137074c04599525,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16288?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317516a26556748c3eb3b7,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16408?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/60317468d6a96b181f2dcb7c,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16496?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603175474aa2504853675f4a,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16566?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031740046148250b9220a34,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16604?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/6031737135f0ed59d234a4ca,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16624?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174cd7a33a428a35a3e35,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16778?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/scert_ts/603174682c60455330170e59,http://ndl.iitkgp.ac.in/se_document/scert_ts/123456789_telb/16819?e=3|*|||
http://ndl.iitkgp.ac.in/serveFile/mp_secondary_board/602975730448ab20f12c808c,http://ndl.iitkgp.ac.in/se_document/mp_secondary_board/12345678_MPBoard/10407?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/mp_secondary_board/60296e1a91869d6d0b4250d3,http://ndl.iitkgp.ac.in/se_document/mp_secondary_board/12345678_MPBoard/10450?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/mp_secondary_board/60296ef5fca1c07809283530,http://ndl.iitkgp.ac.in/se_document/mp_secondary_board/12345678_MPBoard/10607?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/mp_secondary_board/60296f01bc79ae45023195ba,http://ndl.iitkgp.ac.in/se_document/mp_secondary_board/12345678_MPBoard/10619?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/mp_secondary_board/60296fcc8fa19322a676b04b,http://ndl.iitkgp.ac.in/se_document/mp_secondary_board/12345678_MPBoard/10900?e=8|*|||
http://ndl.iitkgp.ac.in/serveFile/mp_secondary_board/60297399fe62a94268595c10,http://ndl.iitkgp.ac.in/se_document/mp_secondary_board/12345678_MPBoard/11694?e=9|*|||
http://ndl.iitkgp.ac.in/serveFile/od_secondary_board/60425abe27ad5a404376afc5,http://ndl.iitkgp.ac.in/se_document/od_secondary_board/12345678_OdishaBoard/9955?e=10|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029242ed85c3a7d8425ad3a,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4265?e=11|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029242a9fa1e60f8f6106bb,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4266?e=12|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292439a254dd4aa03a526d,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4267?e=13|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029243550fd441074434ac1,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4268?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292431abb51c117b668a67,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4269?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292442702b990dbd307695,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4270?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292440993ff70b0717498c,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4271?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029243fb0e42a2c473d5405,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4272?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292433823ca96d330892b5,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4273?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292438a008547320229181,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4274?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292441e6ab83439c5ce2e5,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4275?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029244df8ebec6c4017347b,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4320?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292445f2537c60cb74596b,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4321?e=3|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029244aa3256942bd12127a,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4322?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920d496af9700c2182669,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4444?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920cd2367c0405131c287,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4445?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920ecb6a7cf7ee5782353,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4446?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920d7eec6103e9f1bf963,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4447?e=8|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920d805bf6d197f372c17,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4448?e=9|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029208b5ac7b84eef6c83b5,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4533?e=10|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292090c13dfb47831c0d13,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4535?e=11|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292090ae0f262c2d41f705,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4536?e=12|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292090704ecf4d1e79c5c5,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4537?e=13|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029208f2438d22ade74a4e3,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4538?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029208fd89f8318fc2427a3,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4539?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029208f63f0335d9e56c9c5,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4540?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029208dc685e869af730483,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4542?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920d62c21597f0028e7c9,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4544?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920d76fdb4d1cdc70a4c6,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4545?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920d510f10516f21838b3,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4546?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920c6d1260718982b1a56,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4552?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920c0a3516028050fd695,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4554?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920bf93b0d97429581143,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4555?e=3|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920c1b9a61c73f3381a33,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4556?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920b99737bd658175a3b3,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4557?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920b31c1ddd73f43a8339,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4558?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920b30a978839fa7e6873,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4559?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920a5993ff70b07174983,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4562?e=8|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920a31ac25c11984650d8,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4563?e=9|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920a45c13b840ff6ea7f5,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4564?e=10|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292096d85c3a7d8425ad33,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4565?e=11|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920960448ab20f12c7eb7,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4566?e=12|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292096c6d7801161429566,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4567?e=13|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/6029209863fa4f07aa6b62a3,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4568?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292086adcbc73b826f85a3,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4569?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292088c3d01614263cb2f3,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4571?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/60292094c63d0f709e61ad93,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4574?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920a71831e657d6373313,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4575?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/gu_board/602920a79b46cb66bb4a3590,http://ndl.iitkgp.ac.in/se_document/gu_board/12345678_gjrtbrd/4576?e=19|*|||
