pdf_url,viewer_url
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/65c9d0c93e030c36820fc60c,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/05_JEE_Main_22_2606_P1_Q?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b82a91e05d832d379c7ee,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/06_20190111_P1_Sh2?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca2622631e4fbd2b0b4173,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/06_20200901_P1_Sh2?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca263aec3486780804edd4,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/06_JEE-Main_21_2602_P1_Shift-2_Q?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b8262682d0333aa145189,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/07_20190112_P1_Sh1?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca2620ec3486780804edcd,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/07_20200209_P1_Sh1?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca2644631e4fbd2b0b4184,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/07_JEE-Main_21_1603_P1_Shift-1_Q?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b82854aeada170b4334cb,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/08_20190112_P1_Sh2?e=3|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25d0631e4fbd2b0b4160,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/08_20200209_P1_Sh2?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca24d4631e4fbd2b0b3d2c,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/08_JEE-Main_21_1603_P1_Shift-2_Q?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b82ed45560579695397ef,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/09_20190408_P1_Sh1?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25da631e4fbd2b0b4167,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/09_20200309_P1_Sh1?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca26352e1566942c09ccc9,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/09_JEE-Main_21_1703_P1_Shift-1_Q?e=8|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b82138bc4d8743f336721,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/10_20190408_P1_Sh1_S2?e=9|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25e22e1566942c09ccb5,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/10_20200309_P1_Sh2?e=10|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca2634631e4fbd2b0b417e,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/10_JEE-Main_21_1703_P1_Shift-2_Q?e=11|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b822c7bc79237210b62f7,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/11_20190409_P1_Sh1?e=12|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25deec3486780804edaa,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/11_20200409_P1_Sh1?e=13|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25122e1566942c09cbab,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/11_JEE_Main_21_1803_P1_Shift_1_Q?e=14|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/6031371a9d4bb94bb8094e7c,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/12191?e=15|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/6031376db58bdc7a8512a120,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/12367?e=16|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/6031377df9f9a4653126f2a1,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/12472?e=17|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b81fc1e05d832d379c7e3,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/12_20190409_P1_Sh2?e=18|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25cf631e4fbd2b0b415a,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/12_20200409_P1_Sh2?e=19|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca2503631e4fbd2b0b3f7f,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/12_JEE_Main_21_1803_P1_Shift_2_Q?e=0|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/603137b9f661b6293031f303,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/13774?e=1|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b82de790e30085234a381,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/13_20190410_P1_Sh1?e=2|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25ee631e4fbd2b0b416d,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/13_20200509_P1_Sh1?e=3|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca24f2cf2f26ba950bb457,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/13_JEE_Main_21_2007_P1_Shift_2_Q?e=4|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b82e48f16f36c6420d381,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/14_20190410_P1_Sh2_S2?e=5|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25f3ec3486780804edb1,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/14_20200509_P1_Sh2?e=6|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25062e1566942c09cb00,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/14_JEE_Main_21_2207_P1_Shift_2_Q?e=7|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/615b823e5612f52ef0064165,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/15_20190412_P1_Sh1_S2?e=8|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca25fcec3486780804edbc,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/15_20200609_P1_Sh1?e=9|*|||
http://ndl.iitkgp.ac.in/serveFile/ndli_tutor_jee_main/64ca24fdcf2f26ba950bb520,http://ndl.iitkgp.ac.in/se_document/ndli_tutor_jee_main/123456789_iitjeemain/15_JEE_Main_21_2507_P1_Shift_1_Q?e=10|*|||
